dup_id,template,numero_de_ocorrencias
de40a365-194e-4184-af33-d1c99c34ad83,note recipe task failed,11
79f8f2b1-ca32-4139-8797-095adffab5d1,failed in branch,11
aac7bebc-6c4a-49f4-bd26-533963b93815,rsync error error in file io code at,11
87da2f91-7ed5-46ce-b658-3e07f361340a,line exit eval cmd,11
293279c4-5333-45eb-a9fd-fd0856826780,head is now at c c alib error logs to syslog reason rls,11
c0ce308a-d14f-49a1-aba7-247053ae6c45,error parsing halted due to errors see error messages above,11
210d7e71-ab7c-453e-b1fd-00497f3b3914,fatal error file not found,11
6d0cee41-d1ee-4b6c-9347-4c834ca4e9f2,rsync error unexplained error code at,11
e8bb923c-8a1b-435f-a751-8206ecd984db,removing find docker permission denied,11
3d631c26-82f7-4fca-808a-a180888650cc,recipe for target failed,11
f5ed8db7-eaa5-415b-9c1f-71abbe31de00,make error,11
ac18ed5d-18b5-4551-8513-7596f0276082,error undeclared first use in this function did you mean,11
2342e5f0-e9f7-4eea-8ef6-3379f6b005be,e c d by anthony jq extend the support for rpc to flexo layer annd handle rpc error gracefully,11
37e9a661-1139-402f-96a8-c09ac03b4941,fatal cannot change to no such file or directory,11
422e5270-f423-4b1c-a3b1-509451b4507b,b b b by noah jq additional logs to assist users in error scenarios commit on idle allowed,11
eae209f1-1622-40b2-82c0-4a22005b3737,undefined reference to,11
2e333160-664c-4ec0-a140-c38bcb08403c,dup fatal bad object head,11
5b1591f4-2574-40aa-a2e7-7d6661a23a14,attributeerror object has no attribute,11
4da2e244-bc0d-4ea8-925c-f1661258ef65,error has no member named,11
f1d0e179-557c-4711-93e0-94db810545f9,error invalid operands to binary have and,11
5383754f-ddb7-4b7e-96ea-c14f0181231a,error failed to build installable wheels for some pyproject toml based projects ddf parser,11
64ed9ff9-e717-4eff-b28d-54f3d16eac7b, exit code,11
83b6286a-c83b-4fb6-8ed3-999268f25ef7, python setup py did not run successfully,11
6a57d1ce-7e0e-4090-9352-5580f621e53d,error,11
cb0fbbe2-fa29-4bce-845b-d6e3ab561570,failed to build ddf parser,11
3818344d-2c90-476d-a414-3b14746fead3,error failed building wheel for ddf parser,11
6633fafe-c560-46de-9a7a-9bee0e4e857e,note this error originates from a subprocess and is likely not a problem with pip,11
2450d08e-e9a1-429a-b844-69dcef97594d,recipe for target failed,11
6d59a18a-70a1-41c0-8e91-ce5d45955950,make error,11
62ffc36b-c5cf-4faa-86c8-17ea7f684ab8,echo errorcode,11
3fe12200-172a-4ee8-878e-c789f0445154,line syntax error near unexpected token,11
f5ef4d2c-9262-4723-9c13-6ac21d47a7c5,error sstate cannot test file snap b c b fad r core timeout,11
979851f2-b553-48bb-97d0-bf3d1b2b9bee,error sstate cannot test file ddm rest adf b d r timeout,11
7907b5e2-54d8-4072-bb6a-9dc93411037c,data x f c c undefined reference to,11
92e97311-f875-41ed-897b-d70397804567,handlecsrc could not open c source file make error,11
3e8f73a9-446c-4eb0-887f-67057c684d2c,error undeclared here not in a function,11
d0a050a9-d9f2-45b6-9245-9691a61c2956,e be by seth beuerman jq fix build error for pmphysicalprofileflags error has no member named,11
9039f531-5d83-4831-8bb6-f60259edbafd,error from server java io ioexception no space left on device,11
d38b1ea2-05fb-46e8-8cea-4cf1ba39e362,fatal could not read from remote repository,11
7d3e1b69-0a41-4c4d-bd1e-5f662717673d,error undeclared first use in this function,11
7fb0a436-255f-4f83-a617-0c03b0c05888,error task mc wsor failed with exit code,11
999d00ba-dcaf-468e-99a2-0b9bd64a6167,fatal invalid revision range bdbe ae dc b ddd f fb d d b e,11
4866381b-aabf-405b-8b61-f26ec4b07a18,fatal invalid revision range b b fd acd ffa dd c acb ab,11
5f01f97a-2530-45dc-a069-2d9b12e310f6,head is now at pull request fix redundant error output,11
17ba59ce-5e7d-4dbc-9878-17b9ad39e333,error repo sync had but had error or traceback or failed keywords forcing return code to err output follows,11
0fc8de0c-903f-4df6-a14e-625fc58f7e8b,filenotfounderror no such file or directory,10
ce2729d9-3aaf-42fb-ae2b-69be02e54fdf,error checkout,10
ef036352-f5c6-4bed-8771-6358646cf3da,r find docker permission denied,10
a1ce3e5f-b915-4f6f-957c-cd1b56adb96b,failed in branch,10
e53b187b-486a-4ebd-9204-94d3dca5cb38,remfind docker permission denied,10
7c4b7d4c-b69b-48c7-99b8-48e3360bc70e,line cd repo manifests no such file or directory,10
7477c590-db10-4a64-9ca1-1c5254419020,error command requires repo to be installed first,10
125636dc-f392-4db9-9ddd-4e032625399c,failed in branch,10
f09f69cb-797c-4f2d-b954-c8e852bd6676,recipe for target failed,10
6f408932-1079-4cec-80b4-a4d942ef1b41,make error,10
e62f703e-a54f-41db-a79d-5384b5f05637,error assignment makes pointer from integer without a cast,10
b42df46f-1b24-440f-9003-c1333e0ea116,error passing argument of from incompatible pointer type,10
cda248d5-a273-4d40-9cb5-bb9f87704f4a,error passing argument of from incompatible pointer type,10
b17292d0-df20-4cf2-b860-9068ac3818c2,head is now at pull request fix redundant error output,10
aad0796e-a27b-46c5-abd4-c5c194b9e4d5,error sstate cannot test file bifrost cli ed bfa a r core timeout,10
c280b4c0-42c2-40b2-ae6d-ee4e12cfacb5,error sstate cannot test file ddf generator b fcd r timeout,10
cb6ca74c-1853-44a8-9b2b-4de901a27f6d,error the following required tools as specified by hosttools appear to be unavailable in path please install them in order to proceed,10
50d0b7ea-b893-46b6-aa4e-58837d155134,error description is different in vs,10
4c8a2bdf-1ee0-48bd-8b9e-a647257f5648,setup setws error unrecognized arguments,10
30ad02bb-691b-4e49-b9cd-2fc7227cafec,setup setws error unrecognized arguments,10
30ec2ac6-6526-40f0-88b8-5e100e99773e,setup setws error unrecognized arguments,10
b79d09de-f926-43e8-81e7-4ceb665ad18f,setup setws error unrecognized arguments,10
caedfaee-d176-47d3-bd35-5c0e2f1e1a81,setup setws error unrecognized arguments,10
e3a843ea-0cd2-4f73-b8bf-6f9b253c618c,error required build target has no buildable providers,10
05cc02d6-8356-4d5c-be5e-15f0a7ea270d,setup setws error unrecognized arguments,10
21cf8bfa-afc8-4e2e-a3d5-cae8d972590a,setup setws error unrecognized arguments,10
112caecf-7e27-4f99-90e0-834c4d5e0e92,setup setws error unrecognized arguments,10
e649b6b2-1471-4419-92a0-61dd654c73e2,setup setws error unrecognized arguments,10
09304e56-a04a-445e-b712-9196ff0d66d5,setup setws error unrecognized arguments,10
955b95e9-ee22-48d5-9714-3f527a1232d4,error lfs is different in vs,10
4237bb4a-9ba7-4498-8274-e9046a9f3741,error lfs is different in vs,10
e3c96b03-2f1b-4a01-a050-c6f0875b4aa5,head is now at d cfde jq fix cli error output string with full command,10
07ec7d09-ee10-4409-9379-7d3874226715,head is now at d da jq modem failure to upgrade results in auto upgrade failed alarm on module,10
2024597e-b24a-4534-b38e-74d45755cc43,head is now at d a e pull request error will be displayed if ssf alarm is raised during debc,10
4c451994-f0a6-4f62-9486-bcaefa788a76,line cd no such file or directory,9
7ba50d64-4613-4698-841a-283ca7752a89,fail,9
9ca99069-21b4-428d-8c18-eea888c89adc,failed in branch,9
423f744d-bbac-46f3-b6a5-3677aeb10cec,error expected primary expression before,9
c80860bd-79a4-42c4-9349-52ff529f9ec0,error for each function it appears in,9
43902de4-893b-4f3b-a529-969ffafc95ac,error each undeclared identifier is reported only once,9
fb8c8339-fe20-46f7-81ee-a2317cde3280,undefined reference to,9
e303246b-df9e-462b-9bba-8abaf05f2d15,head is now at c c alib error logs to syslog reason rls,9
30daf48b-df81-4434-8916-e48153672950,head is now at pull request fix redundant error output,9
b08e32b8-97ce-4874-9a16-440aad93e7b2,error unable to load config blob object,9
50ad8f07-2712-4538-96a5-783017d97432,error object file is empty,9
e0c5497b-af8e-4986-a277-d022bf3eecec,subprocess calledprocesserror command returned non zero exit status,9
c58a7982-f190-4651-8d8e-a5aa2e7adcbb,command failed error code proceeding,9
9dbb3508-4558-4727-88b2-df0a1669ffcf,removing docker permission denied,9
a2dc0fc9-bb78-4c64-81f6-1768614e4b3f,removing find docker permission denied,9
b9f99a84-30a9-46ba-861f-4f48b6eac870,error has no member named,9
88460200-1013-470d-a4ef-6287663b4cb2,make error,9
b0db3d19-4592-42bc-8d49-20e2fe58378a,ccppc linker input file unused because linking not done,9
34a2f16b-5f74-416e-9383-2dfce00428d2,error request for member in something not a structure or union,9
b85fce0e-05f3-410a-929c-31fe156c56de,removing docker permission denied,9
0b4a47ae-edc9-489a-bd03-f0f731e4cc24,error unable to start pr server exiting check the bitbake cookerdaemon log,9
eb44d758-4c43-4f6c-806d-5dd769faf2b1,error prservice localhost not available,9
e55271db-a708-4805-8359-e135c7ebaf04,cp cannot stat no such file or directory,9
57658fab-c898-4cac-a9d8-4fc8eaee65e7,ccppc linker input file unused because linking not done,9
8428288e-7792-4925-ac99-f428b75c52b7,removing find docker permission denied,9
8c3a0388-6e96-4ed6-b1eb-1644699e9cc3,fatal could not create work tree dir permission denied,9
c4982886-869c-408f-bcb1-460eecf17b1a,removing vobs ofind docker permission denied,9
560d1d70-0370-4339-9484-6499cadcd8df,gitrautoinc error passing argument of from incompatible pointer type,9
ecd89eaf-3d51-418f-8c5f-9ab0f6b7a130,undefined reference to,9
bab48120-e1bd-4461-9314-6b2f64c21bab,error invalid suffix on integer constant,9
2eedbf34-6c1e-4331-9bb0-27fa8c1fafa0,error reported by the inclusive make script stop,9
9354ac69-f1a6-4927-8846-044cd3fc3d4b,error cannot find file in namespace,9
a5697440-9794-4f9f-a346-5725e7d178c1,main gitautoinc fatal error no such file or directory,9
a5a090da-3d5a-4496-8a51-a11019e8cfa1,attributeerror object has no attribute,9
80078cae-c562-4fc4-8bcd-febe7c839206,project list error on project waveserver dpe manager manifestinvalidrevisionerror revision release x in waveserver dpe manager not found,9
eb9b8268-c420-4e29-8fd1-0e4e18f364d4,no such file or directory,9
a822a362-0d03-472d-9138-9f5180284412,fatal destination path already exists and is not an empty directory,9
0845b686-a323-434c-8161-f627999b94c5,undefined reference to,9
be8ab439-c051-4857-b308-e368de066454,error syntax error before,9
6e2c1e00-8419-4ce6-897a-21f7fa2ca933,undefined reference to,9
756502e3-43c6-49f9-b670-502a323c6739,error expected before,9
1ffeb01c-b6e5-406b-9710-d4eddabbebdb,error redeclared as different kind of symbol,9
9e0559bc-56c2-4e7c-ae71-06e5b3d4e485,tar so cannot stat no such file or directory,9
fc25c4e0-8d00-406a-8989-94411c2d1b02,undefined reference to,9
843d3aaa-00d1-4cf6-a33d-ea523bf7686e,undefined reference to,9
92a919ec-bffd-41ab-ac07-06c4587586df,error sstate cannot test file pkgconfig native gitautoinc d db fae r timeout,9
a5f7458e-5c84-4e3b-8bea-f18f75b7a422,error sstate cannot test file babel svc e d r core timeout,9
538e29d1-e2a1-4946-bea4-c127b7996435,error unterminated ifndef,9
9a2a490a-0921-4068-ab68-e9928ef1f3ec,error no module with the namespace is imported,9
ee421903-f5c7-4dd0-a360-b786ca6f6455,error task mc wsor failed with exit code,9
50705782-16a9-4595-a99e-226e0fb198b8,error failed,9
a778d541-31d8-4608-9d69-0a7fa96d1653,error mc wsai failed,9
33a25f73-0d94-4595-be15-d712be60c8c3,subprocess calledprocesserror command returned non zero exit status,9
d7e1d871-cb59-4bdd-9b16-c5bdfb3e46dc,rsync failed to set permissions on operation not permitted,9
78aa62a6-b49d-4880-b544-73c153366f58,rsync mkstemp failed permission denied,9
9050dab2-0624-4f3c-a01f-714681670c25,error task failed with exit code,9
8f0343d4-01aa-474f-8bfa-dbf79c9ac89d,no module named,9
be3b2f10-089c-4ef2-aa81-c7511b274c7f,filenotfounderror no such file or directory,9
de2a38b5-ad6f-4f1a-90e7-64c22edb20cd,a by michel moore fix quotation syntax errors for sed command,9
2285de62-1a9b-4cde-bee4-4813a7c0ae05,no module named,9
19ab52d7-4211-40f2-9a35-291d0d214dbd,undefined reference to,9
ebcf8cca-7e70-4928-b537-bb43cb39af38,error returned alpha false false false false,9
e1c5261a-37f3-4cf7-9efa-66b78dd8f0ba,error pathspec did not match any file s known to git,9
ea0e0d29-e2cb-41e3-8c44-44301fa0d9b7,error bitbake fetcher error fetcherror,9
a1f1997d-0ab0-499a-95e7-f952a59060e6,undefined reference to,9
ff7e7a18-6df0-45b9-9c83-1e42450efb3d,ssh could not resolve hostname name or service not known,9
5f510513-9157-47dd-a6bb-04fefefde33d,parse error expected value before at line column,9
f432fa4d-17ab-4e5a-aac8-82ef00592293,zip error file not found or no read permission,9
3d1af4e2-f7f0-4964-90c5-b9d65b67195a,zip i o error no such file or directory,9
11b72395-048c-4d77-bf3b-64e44bf2d1fe,line segmentation fault core dumped v f s o,9
49b1cf19-4dc3-4dda-b4a5-bb46479080fe,a by salman hameed jq chassis manager coverity error fix,9
03afc7d9-d898-47df-8667-fe94dd133e97,a by xiaoding zhao jq fix the issue of converting pre bifrost command log taking too long and causing history command log write error by limiting number of old command log files to files max records,9
b9fb62bf-e75f-4891-b9f7-e7b0107ec774,fd e by karum murtty jq wsai password exposed in journal log when sending gnmi set command with a validation error,9
b5ce37ff-7409-42d6-9604-12771ca0919f,d d by karum murtty jq fix error path code during authentication failure,9
a62e0e1e-9e42-42c6-a1c7-197580606364,a b f by jairo cruz jq added error to wrong fromat for ptp show ptp,9
d735836a-1a80-4ace-b49b-1aadd408c46e,e by regan varenhorst removed vrrpd service from variable on yvess feedback to prevent error didn,9
31ff0693-91df-4b48-941f-71ba92a1b419,f by mathieu thibault marois jq remove serdes audit add sec timer after fifo reset to trigger phase if deskew error is not cleared,9
6ea08811-3ee4-4830-9459-7890f09a7028,e d by anthony jq fix failed test case,9
a12a8e38-e272-48c9-bbca-460c2443cdd3,a f by ben knowles fixing merge conflicts for invalid download file names,9
185727c3-92c6-47e9-a8e6-7766258dbe99,cp cannot stat no such file or directory,9
d8ed83dd-5847-40c6-bc0d-f3cc99940c04,cp cannot stat no such file or directory,9
a74732b2-de49-4fe7-9180-3761b65405b1,cp cannot stat no such file or directory,9
7da3593b-e189-46d4-864a-9d5bff8cc577,cp cannot stat no such file or directory,9
a5a67097-665b-49f7-bb7d-7aef6d8800b1,cp cannot stat no such file or directory,9
7d48457b-ffc9-4674-a7bc-42af6efa9be3,fatal invalid revision range a c becfc ffd b f bd ee c d e b,9
c8f6720e-dcfe-412b-94c2-29b97ce4f52c,collect error ld returned exit status,9
f5e64730-f75b-4d7b-b0f7-5c2796e34bc5,cannot find lflxuaiembedded no such file or directory,9
38635aaa-a0c8-4a28-b93d-fe22381b5234,ebdca by dvansia bifrost fix unboundlocalerror by initializing variable before assignment,9
cdb95fbb-9d92-4eda-bc0e-e1d473166c2d,error runjob on failed on hostname check copera build log for details,9
182481b3-4dfd-48df-bc86-79fe822e38b5,importerror no module named builtins,9
187ef687-42c1-4a5c-bcee-e15619bcbf6b,undefined reference to,9
c02fd0ef-fb3c-4388-be40-7fd4b1f33488,error request for member in something not a structure or union,9
ba1f8dc2-42ae-4240-9463-541e2632911f,error was not declared in this scope did you mean,9
cae8a1c1-423d-4e8e-af3a-6797ef8c888a,failed to sync checking repo manifests,9
89a19eee-225d-4cb0-a5ff-9d41f3c3036c,error request for member in something not a structure or union,9
7baf2278-d094-4721-a601-b172c3364e25,cp cannot stat no such file or directory,9
30c1b573-7998-40e4-9ddf-ff1f77adf05e,fatal unable to access the requested url returned error,9
6a9dc78e-b324-47be-919c-11dd3c34b0aa,modules may not have dependencies or modversions,9
7a3df2bf-189c-4c35-8453-57835aef33a7,error invalid suffix on integer constant,9
f2a9689c-9326-49a1-8894-632fc7d70267,undefined reference to,9
080cba26-0a7e-4d1c-ba79-61f4ddf7ba4a,cannot stat no such file or directory,8
5f72e86b-f3c3-4ce8-a6d5-0b56da003e37,error command requires repo to be installed first,8
8a5c05a5-a7a2-4806-bdc2-bb7ec265664f,removing find docker permission denied,8
f1c97cc3-1b67-48d8-bff6-49df36b288b8,error task failed with exit code,8
f6199403-a4b2-4e5f-8cbb-ce6ecbeca71f,line lshw command not found,8
65f9506f-6c71-43f4-b134-c783f5c5ed70,line ifconfig command not found,8
42ed8fad-8cc1-4388-aa6b-90175058d9f3,fatal cannot lstat no such file or directory,8
e09b0211-25be-4245-887b-14c00b4bbe2d,error task failed with exit code,8
a1b8000b-74f4-4914-90cc-f6aac15bc239,install cannot stat no such file or directory,8
41c3a0b9-118d-4417-bbb4-b6582c647016,error task mc cm failed with exit code,8
3e2730cf-30d0-4e15-bbb1-cc9fc2993e40,ldppc section vma x daa overlaps previous sections,8
cae03194-bcc2-409f-910a-a55b53ba0f69,failed to commit coverity defects,8
20768f6c-b46d-4ca2-aced-fd00e4182953,exiting from with returncode,8
e851e83c-64fb-4d70-a51e-0bfa1deaf3a6,oserror stale file handle,8
04f200dd-c563-4689-ab21-048c1c5e4f02,error is missing failed to download from artifactory,8
9bc08635-ef47-4ad1-88b1-dadff938602a,oserror missing artifacts,8
660c25bf-98c5-4328-8182-27e356306311,line terminated,8
6b477f92-1e9f-42fe-9f87-6502213f8898,error sdo snapshot has failed instead of locking up agent,8
0a45f7a6-1e21-4510-9969-c323e450d389,push failed with,8
81c4e4b7-c46d-4f63-9b82-65102dbdef21,error bitbake fetcher error fetcherror,8
be447daf-2613-45e4-8237-0033d59e7fcb,file has sha checksum when was expected,8
145c4bfc-d496-4b36-a335-4875918e0dc9,error fetcher failure for url checksum mismatch,8
45d91d74-d775-4784-a68b-df157c50d17d,fatal error no such file or directory,8
